temperature,hour,is_peak_hour,is_weekend,traffic_signal,lanes,festival,risk_score,weather_fog,weather_rain,visibility_low,visibility_medium,traffic_density_low,traffic_density_medium,road_type_rural,road_type_urban
31,19,1,1,1,3,0,0.6,1,0,1,0,0,1,1,0
25,9,1,0,0,2,0,0.6,0,1,1,0,0,1,0,1
20,6,0,0,0,5,0,0.5,0,0,0,0,0,0,1,0
32,0,0,0,0,2,0,0.25,0,1,0,1,1,0,0,1
21,21,0,0,1,5,0,0.45,0,1,0,1,0,1,1,0
28,20,0,0,1,4,0,0.45,0,1,1,0,0,1,0,0
19,11,0,0,0,1,0,0.1,0,0,0,0,1,0,0,1
22,5,0,0,0,5,0,0.45,1,0,1,0,1,0,0,0
40,19,1,0,1,5,0,0.45,0,0,0,0,0,0,1,0
18,15,0,0,1,5,0,0.45,1,0,1,0,1,0,0,1
15,19,1,0,0,5,0,0.4,0,1,0,1,0,1,0,1
23,8,1,0,0,5,0,0.8,1,0,1,0,0,0,1,0
26,22,0,0,0,6,0,0.65,1,0,1,0,0,0,0,0
28,4,0,1,1,2,0,0.45,1,0,1,0,1,0,0,0
27,21,0,0,0,5,0,0.45,1,0,1,0,0,1,0,0
25,23,0,0,0,6,0,0.1,0,0,0,0,0,1,1,0
39,9,1,0,1,5,0,0.6,0,1,0,1,0,0,0,1
37,20,0,0,1,6,0,0.3,0,0,0,0,0,0,0,1
36,8,1,0,0,6,0,0.6,0,1,0,1,0,0,0,1
37,18,1,0,1,3,0,0.8,1,0,1,0,0,1,1,0
26,14,0,0,1,3,0,0.45,0,1,1,0,0,1,1,0
17,19,1,1,1,1,0,0.6,0,1,0,1,0,1,0,0
29,13,0,0,1,5,0,0.3,0,0,0,0,1,0,1,0
36,1,0,0,0,2,0,0.45,0,1,1,0,0,1,0,1
29,10,1,0,0,5,0,0.8,0,1,1,0,0,0,0,0
18,21,0,1,1,3,0,0.45,1,0,1,0,1,0,1,0
20,22,0,0,1,2,0,0.45,1,0,1,0,0,1,1,0
32,7,0,0,0,1,0,0.1,0,0,0,0,0,1,0,1
26,14,0,1,0,5,0,0.25,0,1,0,1,0,1,1,0
22,5,0,1,1,3,0,0.3,0,0,0,0,0,0,0,0
27,11,0,0,0,3,0,0.45,0,1,1,0,0,1,0,1
23,22,0,0,1,1,0,0.1,0,0,0,0,0,1,0,0
34,5,0,1,1,6,0,0.45,1,0,1,0,1,0,0,1
39,5,0,1,1,6,0,0.65,1,0,1,0,0,0,0,1
17,4,0,0,1,3,0,0.65,0,1,0,1,0,0,0,1
39,5,0,0,1,2,0,0.1,0,0,0,0,0,1,0,0
21,9,1,0,1,5,0,0.45,0,0,0,0,0,0,1,0
30,21,0,0,1,2,0,0.3,0,0,0,0,0,1,0,0
35,21,0,0,1,6,0,0.65,1,0,1,0,0,0,1,0
18,7,0,1,1,4,0,0.65,0,1,1,0,0,0,1,0
33,9,1,0,1,4,0,0.45,0,0,0,0,0,0,0,1
28,22,0,0,1,3,0,0.1,0,0,0,0,1,0,1,0
16,7,0,1,1,4,0,0.45,1,0,1,0,1,0,1,0
16,19,1,0,0,5,0,0.6,1,0,1,0,0,1,0,0
34,14,0,0,1,1,0,0.1,0,0,0,0,0,1,0,1
38,6,0,1,1,4,0,0.65,1,0,1,0,0,0,0,1
29,9,1,1,1,3,0,0.25,0,0,0,0,0,1,0,0
39,21,0,1,1,3,0,0.65,1,0,1,0,1,0,0,0
20,17,1,0,0,5,0,0.8,1,0,1,0,0,0,0,1
16,10,1,0,1,1,0,0.45,0,0,0,0,0,1,0,1
22,16,0,0,0,2,0,0.45,1,0,1,0,1,0,1,0
39,7,0,0,1,1,0,0.5,0,0,0,0,0,0,0,1
35,3,0,1,1,4,0,0.45,1,0,1,0,1,0,0,0
30,15,0,1,1,3,0,0.65,0,1,1,0,0,0,0,0
18,1,0,0,0,5,0,0.45,0,1,1,0,1,0,0,0
34,19,1,0,0,4,0,0.6,0,1,0,1,0,0,0,0
30,0,0,0,0,3,0,0.45,1,0,1,0,1,0,0,1
21,16,0,0,1,1,0,0.65,0,1,1,0,0,0,1,0
24,9,1,1,0,3,0,0.6,0,1,0,1,0,0,1,0
38,6,0,1,0,1,0,0.45,1,0,1,0,1,0,0,0
17,3,0,0,0,4,0,0.3,0,0,0,0,1,0,1,0
28,15,0,0,0,3,0,0.45,0,1,1,0,0,1,1,0
23,3,0,0,1,1,0,0.65,1,0,1,0,1,0,0,0
15,3,0,0,1,1,0,0.45,1,0,1,0,1,0,0,0
36,2,0,0,1,5,0,0.3,0,0,0,0,0,0,0,1
30,15,0,0,1,3,0,0.3,0,0,0,0,0,0,0,0
29,22,0,0,0,2,0,0.1,0,0,0,0,1,0,0,1
26,14,0,0,0,4,0,0.1,0,0,0,0,1,0,0,1
31,23,0,1,1,4,0,0.1,0,0,0,0,1,0,0,1
30,2,0,0,1,4,0,0.45,1,0,1,0,1,0,0,0
35,23,0,0,1,5,0,0.45,0,1,0,1,0,0,1,0
19,16,0,0,0,6,0,0.3,0,0,0,0,0,0,0,1
36,5,0,0,1,1,0,0.3,0,0,0,0,0,1,0,0
17,2,0,0,1,6,0,0.45,0,1,1,0,1,0,0,1
27,11,0,0,1,2,0,0.65,0,1,1,0,0,0,0,1
15,23,0,1,1,2,0,0.45,1,0,1,0,1,0,0,1
27,17,1,0,1,5,0,1.0,1,0,1,0,0,0,1,0
33,18,1,0,0,3,0,0.6,0,1,0,1,0,0,0,0
29,11,0,1,1,3,0,0.65,1,0,1,0,0,1,0,0
17,8,1,0,1,3,0,0.6,0,1,0,1,0,0,0,0
34,11,0,0,1,4,0,0.45,1,0,1,0,0,1,1,0
28,22,0,0,1,3,0,0.45,0,1,0,1,0,0,0,0
25,2,0,1,0,3,0,0.1,0,0,0,0,0,1,1,0
27,2,0,0,1,2,0,0.45,1,0,1,0,1,0,1,0
30,2,0,0,1,5,0,0.45,0,1,0,1,1,0,0,0
35,21,0,0,0,6,0,0.1,0,0,0,0,1,0,0,1
32,16,0,1,1,5,0,0.3,0,0,0,0,0,0,1,0
38,15,0,1,0,6,0,0.45,1,0,1,0,1,0,0,1
29,0,0,0,0,3,0,0.45,0,1,1,0,1,0,1,0
33,20,0,0,1,5,0,0.1,0,0,0,0,1,0,0,0
32,1,0,0,0,6,0,0.45,0,1,1,0,1,0,1,0
22,19,1,1,1,1,0,0.45,0,0,0,0,0,1,0,1
16,23,0,1,0,6,0,0.65,0,1,1,0,0,0,1,0
17,16,0,0,1,5,0,0.65,1,0,1,0,0,0,1,0
30,23,0,1,0,2,0,0.45,1,0,1,0,1,0,1,0
33,3,0,0,0,1,0,0.45,1,0,1,0,1,0,0,1
27,15,0,1,1,2,0,0.65,1,0,1,0,0,0,0,1
22,19,1,0,1,1,0,0.25,0,0,0,0,0,1,0,0
38,8,1,1,0,2,0,0.45,0,0,0,0,0,0,0,0
35,11,0,1,0,3,0,0.45,0,1,1,0,0,1,0,0
18,17,1,0,1,2,0,0.6,0,1,1,0,1,0,0,1
39,10,1,0,1,5,0,0.8,1,0,1,0,0,0,1,0
22,11,0,0,1,6,0,0.45,0,1,0,1,0,0,1,0
15,17,1,0,1,3,0,0.8,0,1,1,0,0,0,1,0
23,19,1,0,1,5,0,0.25,0,0,0,0,1,0,1,0
15,21,0,0,1,3,0,0.65,0,1,1,0,0,0,1,0
34,10,1,1,0,5,0,0.8,1,0,1,0,0,0,0,0
34,9,1,0,1,2,0,0.8,1,0,1,0,0,0,0,1
21,14,0,0,1,6,0,0.45,1,0,1,0,1,0,0,0
17,17,1,1,1,1,0,0.45,0,0,0,0,0,0,1,0
38,0,0,0,1,2,0,0.25,0,1,0,1,1,0,1,0
34,15,0,0,0,1,0,0.25,0,1,0,1,1,0,0,0
33,3,0,0,0,1,0,0.45,1,0,1,0,1,0,0,0
25,17,1,0,0,4,0,0.8,0,1,1,0,1,0,1,0
39,21,0,0,0,3,0,0.45,0,1,1,0,1,0,1,0
34,1,0,1,0,4,0,0.1,0,0,0,0,1,0,0,0
39,20,0,0,1,4,0,0.65,1,0,1,0,0,0,0,0
21,6,0,0,1,4,0,0.45,1,0,1,0,1,0,0,0
18,5,0,0,1,2,0,0.45,0,1,1,0,1,0,1,0
25,22,0,0,0,3,0,0.1,0,0,0,0,1,0,1,0
30,5,0,1,0,1,0,0.65,1,0,1,0,0,0,0,1
28,23,0,1,1,6,0,0.65,0,1,1,0,0,0,0,0
16,12,0,0,1,3,0,0.1,0,0,0,0,1,0,1,0
33,5,0,0,0,5,0,0.25,0,1,0,1,0,1,0,0
18,0,0,0,1,4,0,0.45,1,0,1,0,1,0,1,0
17,18,1,0,1,4,0,0.8,0,1,0,1,0,0,0,1
36,3,0,0,1,5,0,0.25,0,1,0,1,1,0,0,1
38,9,1,1,0,6,0,0.8,0,1,1,0,0,0,0,1
33,17,1,1,0,5,0,0.8,1,0,1,0,0,0,0,0
16,6,0,0,1,1,0,0.25,0,1,0,1,1,0,1,0
26,23,0,0,0,4,0,0.45,0,1,1,0,1,0,1,0
37,10,1,0,0,1,0,0.25,0,0,0,0,1,0,1,0
24,8,1,0,1,5,0,0.45,0,0,0,0,0,0,1,0
19,6,0,1,0,6,0,0.3,0,0,0,0,0,0,1,0
17,10,1,0,1,6,0,0.8,0,1,1,0,0,0,0,1
23,1,0,1,1,3,0,0.1,0,0,0,0,1,0,0,0
40,19,1,0,1,1,0,0.45,0,0,0,0,0,0,1,0
24,10,1,0,1,6,0,0.8,1,0,1,0,0,0,0,0
40,15,0,0,1,3,0,0.45,1,0,1,0,0,1,1,0
20,16,0,0,0,4,0,0.45,1,0,1,0,1,0,0,0
20,3,0,1,1,6,0,0.45,1,0,1,0,1,0,1,0
18,14,0,1,1,1,0,0.25,0,1,0,1,0,1,0,0
15,23,0,0,0,6,0,0.1,0,0,0,0,0,1,0,0
37,14,0,0,0,5,0,0.65,1,0,1,0,0,0,0,0
31,19,1,0,0,5,0,0.6,0,1,1,0,0,1,0,1
33,12,0,0,1,2,0,0.45,0,1,0,1,0,0,0,0
39,0,0,0,0,5,0,0.45,0,1,1,0,0,1,0,0
19,0,0,1,0,1,0,0.45,0,1,1,0,1,0,1,0
29,13,0,0,1,3,0,0.1,0,0,0,0,1,0,1,0
26,13,0,0,1,2,0,0.3,0,0,0,0,0,0,0,1
20,15,0,0,0,1,0,0.45,0,1,0,1,0,0,0,0
34,22,0,0,1,5,0,0.45,0,1,1,0,1,0,0,1
34,15,0,1,1,5,0,0.45,1,0,1,0,1,0,0,1
33,22,0,0,0,4,1,0.4,0,0,0,0,0,0,0,1
21,3,0,0,1,3,0,0.65,1,0,1,0,1,0,0,1
37,9,1,0,0,5,0,0.8,1,0,1,0,0,0,0,0
38,18,1,0,1,6,0,0.25,0,0,0,0,1,0,1,0
26,11,0,0,0,2,0,0.1,0,0,0,0,0,1,0,0
16,20,0,0,1,3,0,0.65,0,1,1,0,0,0,0,0
17,14,0,1,0,6,0,0.65,1,0,1,0,0,0,1,0
21,4,0,0,1,1,0,0.45,0,1,1,0,0,1,0,0
19,16,0,0,0,1,0,0.1,0,0,0,0,1,0,0,0
20,18,1,0,1,4,0,0.6,0,1,1,0,0,1,0,1
15,14,0,0,1,3,0,0.45,0,1,1,0,0,1,1,0
18,23,0,0,0,3,0,0.45,1,0,1,0,0,1,0,1
39,22,0,0,1,4,0,0.1,0,0,0,0,1,0,0,1
30,3,0,1,1,1,0,0.45,1,0,1,0,1,0,0,1
26,16,0,1,0,4,0,0.3,0,0,0,0,0,0,1,0
36,22,0,0,1,2,0,0.25,0,1,0,1,1,0,0,0
34,16,0,0,0,4,0,0.65,0,1,1,0,0,0,0,1
24,0,0,0,0,5,0,0.65,0,1,1,0,0,1,0,0
34,4,0,0,0,2,0,0.25,0,1,0,1,1,0,0,1
36,18,1,0,0,6,0,0.8,1,0,1,0,0,0,0,0
33,11,0,1,0,4,0,0.3,0,0,0,0,1,0,0,1
29,16,0,1,1,6,0,0.1,0,0,0,0,0,1,0,0
28,7,0,1,1,3,0,0.1,0,0,0,0,1,0,1,0
27,23,0,0,0,4,0,0.1,0,0,0,0,0,1,1,0
22,0,0,1,0,2,0,0.65,0,1,1,0,1,0,0,1
31,1,0,0,0,1,0,0.25,0,1,0,1,1,0,0,1
27,15,0,0,1,2,0,0.3,0,0,0,0,0,0,0,0
28,23,0,0,1,2,0,0.45,0,1,0,1,0,0,1,0
23,16,0,1,0,3,0,0.85,0,1,1,0,0,0,0,0
29,21,0,0,1,4,0,0.45,0,1,1,0,1,0,0,0
37,14,0,0,1,2,0,0.65,1,0,1,0,0,0,1,0
35,6,0,0,0,2,0,0.1,0,0,0,0,0,1,0,0
15,8,1,0,0,2,0,1.0,0,1,1,0,0,0,0,0
38,7,0,1,0,4,0,0.3,0,0,0,0,0,0,0,1
22,0,0,0,0,5,0,0.25,0,1,0,1,1,0,0,0
32,3,0,0,1,2,0,0.3,0,0,0,0,1,0,0,0
31,1,0,0,1,2,0,0.25,0,1,0,1,1,0,0,1
38,23,0,0,1,4,0,0.1,0,0,0,0,0,1,0,1
30,7,0,1,0,5,0,0.65,1,0,1,0,0,0,0,0
30,19,1,0,0,1,0,0.6,1,0,1,0,0,1,0,1
37,22,0,0,1,2,0,0.3,0,0,0,0,1,0,1,0
39,23,0,0,1,1,0,0.45,1,0,1,0,1,0,1,0
28,23,0,0,1,2,0,0.1,0,0,0,0,1,0,1,0
27,12,0,0,1,1,0,0.3,0,0,0,0,0,0,0,1
21,13,0,1,1,1,0,0.1,0,0,0,0,1,0,0,0
25,15,0,1,0,3,0,0.5,0,0,0,0,0,0,1,0
34,23,0,1,0,3,0,0.25,0,1,0,1,0,1,0,0
25,19,1,0,1,5,0,0.65,0,0,0,0,0,0,0,1
26,3,0,1,1,3,0,0.25,0,1,0,1,1,0,0,0
33,2,0,0,0,3,0,0.45,1,0,1,0,0,1,0,0
40,23,0,0,0,1,0,0.65,0,1,1,0,0,1,0,0
25,12,0,1,1,4,0,0.45,0,1,0,1,0,1,0,0
21,1,0,0,0,5,0,0.45,0,1,1,0,1,0,0,0
38,13,0,1,0,2,0,0.65,1,0,1,0,0,0,1,0
23,1,0,0,1,5,0,0.65,1,0,1,0,0,0,1,0
29,7,0,0,1,5,0,0.3,0,0,0,0,0,0,0,1
28,12,0,0,1,4,0,0.25,0,1,0,1,0,1,0,1
36,6,0,1,1,4,0,0.45,0,1,1,0,1,0,0,0
35,12,0,0,1,2,0,0.3,0,0,0,0,0,0,0,1
26,23,0,1,1,2,0,0.45,1,0,1,0,0,1,0,0
35,23,0,1,1,5,0,0.1,0,0,0,0,0,1,0,1
35,17,1,1,1,6,0,0.8,0,1,1,0,0,0,1,0
30,2,0,0,1,4,0,0.1,0,0,0,0,1,0,0,1
37,17,1,1,0,5,0,0.6,1,0,1,0,0,1,1,0
18,11,0,0,1,4,0,0.45,1,0,1,0,0,1,0,1
23,19,1,0,0,2,0,0.6,0,1,0,1,0,0,0,1
31,10,1,1,0,4,0,0.25,0,0,0,0,0,1,0,1
17,7,0,1,0,4,0,0.45,0,1,1,0,0,1,0,0
39,17,1,1,1,1,0,0.45,0,0,0,0,0,0,1,0
40,17,1,0,1,2,0,0.8,1,0,1,0,0,0,1,0
19,18,1,0,0,6,0,0.45,0,0,0,0,0,0,0,1
19,17,1,0,1,6,0,0.45,0,0,0,0,1,0,0,1
23,13,0,0,1,4,0,0.1,0,0,0,0,0,1,1,0
36,6,0,0,0,4,0,0.45,0,1,0,1,0,0,1,0
15,9,1,0,1,6,0,0.65,0,0,0,0,0,0,0,0
36,15,0,1,1,3,0,0.45,1,0,1,0,1,0,1,0
31,23,0,0,0,5,0,0.25,0,1,0,1,0,1,0,0
17,0,0,0,1,4,0,0.1,0,0,0,0,0,1,0,1
26,3,0,0,0,1,0,0.45,1,0,1,0,1,0,0,0
30,22,0,1,0,4,0,0.45,1,0,1,0,1,0,1,0
23,17,1,0,0,3,0,0.8,1,0,1,0,0,1,0,0
35,6,0,1,0,3,0,0.45,1,0,1,0,1,0,1,0
21,2,0,0,0,3,0,0.3,0,0,0,0,0,0,0,1
37,15,0,0,1,6,0,0.65,1,0,1,0,0,0,0,1
25,20,0,0,0,5,0,0.45,1,0,1,0,1,0,0,0
38,18,1,1,0,5,0,0.8,1,0,1,0,0,0,1,0
29,0,0,0,1,6,0,0.45,0,1,1,0,1,0,1,0
39,21,0,0,1,6,0,0.65,1,0,1,0,0,0,1,0
36,5,0,1,0,1,0,0.25,0,1,0,1,0,1,0,1
33,13,0,0,0,6,0,0.3,0,0,0,0,0,0,0,0
25,14,0,0,0,3,0,0.3,0,0,0,0,0,0,1,0
38,18,1,0,1,6,0,0.25,0,0,0,0,0,1,1,0
22,4,0,0,0,1,0,0.1,0,0,0,0,1,0,0,1
39,19,1,0,1,3,0,0.45,0,0,0,0,0,0,1,0
27,10,1,0,0,6,0,0.4,0,1,0,1,0,1,0,1
29,4,0,0,1,3,0,0.25,0,1,0,1,1,0,0,0
22,8,1,0,1,6,0,0.6,1,0,1,0,0,1,1,0
28,18,1,0,0,2,0,0.6,0,1,1,0,0,1,0,1
31,21,0,0,0,6,0,0.65,0,1,1,0,0,0,1,0
38,4,0,1,1,6,0,0.65,1,0,1,0,1,0,0,0
17,16,0,0,1,3,0,0.25,0,1,0,1,1,0,1,0
19,0,0,0,0,2,0,0.25,0,1,0,1,1,0,1,0
33,10,1,1,0,5,0,0.8,0,1,0,1,0,0,1,0
17,22,0,0,1,1,0,0.65,0,1,1,0,0,0,0,0
18,5,0,0,1,5,0,0.45,0,1,1,0,0,1,1,0
28,0,0,0,0,3,0,0.65,1,0,1,0,0,0,1,0
30,10,1,0,1,2,0,0.6,0,1,0,1,0,0,0,0
24,12,0,0,0,3,0,0.65,1,0,1,0,0,1,1,0
22,3,0,0,1,4,0,0.45,0,1,0,1,1,0,0,0
25,18,1,1,0,6,0,0.25,0,0,0,0,0,1,0,1
30,1,0,0,1,1,0,0.1,0,0,0,0,1,0,0,0
26,18,1,0,0,3,0,0.8,1,0,1,0,0,0,0,0
20,13,0,0,1,2,0,0.25,0,1,0,1,0,1,1,0
22,11,0,0,0,5,0,0.65,1,0,1,0,0,0,0,0
23,1,0,0,1,4,0,0.1,0,0,0,0,1,0,1,0
16,10,1,1,0,4,0,0.6,1,0,1,0,1,0,1,0
28,12,0,0,1,1,0,0.45,0,1,0,1,0,0,0,0
18,7,0,0,0,1,0,0.65,0,1,1,0,0,0,1,0
22,10,1,0,1,2,0,0.45,0,0,0,0,0,1,0,0
26,10,1,0,1,5,0,1.0,1,0,1,0,0,0,1,0
35,14,0,0,0,5,0,0.45,0,1,1,0,1,0,1,0
34,5,0,0,1,3,0,0.1,0,0,0,0,1,0,0,0
36,14,0,0,0,4,0,0.5,0,0,0,0,0,0,1,0
32,4,0,0,0,4,0,0.1,0,0,0,0,1,0,0,1
29,1,0,0,0,4,0,0.1,0,0,0,0,1,0,0,0
30,10,1,0,0,3,0,0.4,0,1,0,1,0,1,0,1
15,4,0,0,1,2,0,0.3,0,0,0,0,1,0,0,0
33,4,0,0,1,5,0,0.45,0,1,1,0,0,1,0,1
21,18,1,0,0,2,0,0.45,0,0,0,0,0,1,0,1
21,18,1,1,1,1,0,0.8,0,1,1,0,0,1,1,0
32,10,1,0,0,2,0,0.45,0,0,0,0,0,0,1,0
32,6,0,1,1,3,0,0.45,1,0,1,0,1,0,1,0
38,11,0,0,1,2,0,0.1,0,0,0,0,1,0,0,1
18,7,0,0,1,4,0,0.25,0,1,0,1,1,0,0,1
24,19,1,0,0,6,0,0.8,1,0,1,0,0,0,1,0
39,8,1,0,1,1,0,0.8,1,0,1,0,0,0,0,1
38,15,0,0,1,4,0,0.45,1,0,1,0,0,1,1,0
40,14,0,0,0,1,0,0.1,0,0,0,0,0,1,0,1
40,13,0,0,1,3,0,0.1,0,0,0,0,1,0,1,0
28,9,1,1,1,5,0,0.45,0,0,0,0,0,0,0,1
25,22,0,0,0,3,0,0.65,0,1,1,0,0,0,0,1
34,19,1,1,1,5,0,0.6,1,0,1,0,0,1,0,0
40,4,0,0,1,2,0,0.1,0,0,0,0,1,0,1,0
30,15,0,0,0,6,0,0.25,0,1,0,1,0,1,0,1
15,5,0,0,1,5,0,0.65,1,0,1,0,1,0,0,0
21,3,0,0,0,3,0,0.65,0,1,1,0,0,0,0,1
21,3,0,1,0,3,0,0.3,0,0,0,0,0,0,0,0
26,15,0,0,0,2,0,0.3,0,0,0,0,1,0,0,1
26,22,0,0,0,2,0,0.1,0,0,0,0,1,0,1,0
40,3,0,1,0,4,0,0.1,0,0,0,0,1,0,1,0
22,3,0,1,0,5,0,0.45,0,1,0,1,0,0,0,1
25,9,1,0,0,5,0,0.65,0,0,0,0,0,0,0,1
35,23,0,1,0,1,0,0.65,0,1,0,1,0,0,1,0
33,17,1,0,0,1,0,1.0,1,0,1,0,0,0,0,1
36,2,0,0,0,4,0,0.45,1,0,1,0,1,0,0,1
26,12,0,0,1,1,1,0.4,0,0,0,0,0,0,0,1
35,23,0,0,1,1,0,0.45,1,0,1,0,0,1,1,0
22,14,0,0,1,2,0,0.45,0,1,1,0,0,1,1,0
29,10,1,0,0,6,0,0.4,0,1,0,1,0,1,0,0
38,11,0,1,0,6,0,0.3,0,0,0,0,0,0,0,1
34,10,1,0,0,5,0,0.8,1,0,1,0,0,0,0,1
33,5,0,1,1,6,0,0.45,1,0,1,0,1,0,0,0
23,22,0,0,0,6,0,0.45,1,0,1,0,0,1,0,0
36,1,0,1,0,1,0,0.45,1,0,1,0,1,0,1,0
18,22,0,1,1,1,0,0.45,1,0,1,0,1,0,0,0
23,4,0,1,0,6,0,0.45,1,0,1,0,1,0,1,0
15,10,1,0,0,2,0,0.4,0,1,0,1,0,1,0,1
36,7,0,1,1,1,0,0.45,1,0,1,0,1,0,1,0
20,15,0,0,0,6,0,0.45,0,1,1,0,1,0,0,1
15,0,0,1,0,4,0,0.45,1,0,1,0,1,0,0,0
23,19,1,1,0,3,0,1.0,1,0,1,0,0,0,0,0
30,1,0,0,0,2,0,0.25,0,1,0,1,1,0,0,1
17,11,0,0,0,4,0,0.45,1,0,1,0,1,0,0,0
38,12,0,0,1,5,0,0.45,0,1,0,1,0,0,0,0
24,11,0,1,0,2,0,0.1,0,0,0,0,1,0,1,0
35,11,0,0,0,2,0,0.1,0,0,0,0,1,0,0,1
24,5,0,0,0,3,0,0.45,0,1,1,0,1,0,0,0
36,0,0,0,1,1,0,0.65,1,0,1,0,1,0,0,1
34,17,1,0,0,2,0,0.25,0,0,0,0,1,0,0,0
16,2,0,0,1,3,0,0.45,1,0,1,0,1,0,1,0
22,7,0,0,0,2,0,0.45,0,1,1,0,1,0,0,0
22,0,0,0,0,6,0,0.45,1,0,1,0,1,0,0,0
19,12,0,0,0,1,0,0.85,0,1,1,0,0,0,1,0
32,12,0,0,0,5,0,0.45,1,0,1,0,0,1,1,0
40,2,0,1,1,4,0,0.1,0,0,0,0,1,0,1,0
39,14,0,0,1,1,0,0.1,0,0,0,0,1,0,0,0
30,7,0,0,1,6,0,0.1,0,0,0,0,1,0,0,0
38,18,1,1,1,2,0,0.8,1,0,1,0,0,0,1,0
21,2,0,0,0,1,0,0.25,0,1,0,1,1,0,0,1
40,5,0,1,1,5,0,0.25,0,1,0,1,1,0,1,0
31,9,1,0,0,4,0,0.8,1,0,1,0,0,0,0,0
28,1,0,0,1,3,0,0.1,0,0,0,0,0,1,0,0
23,17,1,0,1,1,0,1.0,1,0,1,0,0,0,0,0
16,1,0,1,1,1,0,0.45,1,0,1,0,1,0,0,1
32,21,0,1,1,2,0,0.1,0,0,0,0,0,1,1,0
17,5,0,0,0,1,0,0.45,0,1,0,1,0,0,0,0
27,3,0,0,1,2,0,0.1,0,0,0,0,0,1,1,0
19,15,0,1,0,5,0,0.65,1,0,1,0,0,0,0,0
35,13,0,1,0,5,0,0.3,0,0,0,0,0,0,1,0
32,8,1,0,0,5,0,0.45,0,0,0,0,0,0,0,1
25,15,0,1,1,6,0,0.65,0,1,1,0,0,1,0,1
35,0,0,1,0,6,0,0.1,0,0,0,0,1,0,1,0
28,13,0,0,0,2,0,0.25,0,1,0,1,1,0,0,1
39,18,1,1,0,5,0,0.4,0,1,0,1,0,1,1,0
27,0,0,0,0,2,0,0.45,0,1,0,1,0,1,0,0
37,18,1,0,1,1,0,1.0,1,0,1,0,0,0,1,0
15,9,1,1,0,1,0,0.6,0,1,0,1,0,0,0,0
23,14,0,1,1,5,0,0.3,0,0,0,0,0,0,0,0
22,10,1,0,0,3,0,1.0,0,1,1,0,0,0,0,0
18,2,0,0,0,5,0,0.1,0,0,0,0,1,0,0,1
36,4,0,0,1,5,0,0.45,1,0,1,0,1,0,0,1
15,21,0,1,0,2,0,0.1,0,0,0,0,0,1,0,0
21,13,0,0,1,4,0,0.1,0,0,0,0,1,0,1,0
34,19,1,0,0,3,0,0.6,0,1,0,1,0,0,0,0
18,1,0,0,1,6,0,0.45,0,1,1,0,1,0,0,0
32,6,0,1,1,4,0,0.45,0,1,1,0,0,1,0,1
36,23,0,0,1,5,0,0.45,0,1,1,0,1,0,0,1
32,17,1,0,1,3,0,0.6,1,0,1,0,0,1,1,0
30,17,1,0,0,3,0,0.45,0,0,0,0,0,0,1,0
29,23,0,0,1,5,0,0.65,1,0,1,0,1,0,0,1
17,11,0,0,0,1,0,0.25,0,1,0,1,1,0,0,0
17,13,0,0,1,6,0,0.1,0,0,0,0,0,1,0,0
18,20,0,0,1,1,0,0.65,0,1,1,0,1,0,0,1
39,15,0,0,1,4,0,0.65,0,1,1,0,0,0,1,0
40,20,0,0,1,3,0,0.25,0,1,0,1,1,0,1,0
34,15,0,0,0,3,0,0.45,0,1,0,1,0,0,1,0
22,1,0,0,0,5,0,0.45,0,1,1,0,0,1,1,0
33,3,0,0,0,6,0,0.1,0,0,0,0,1,0,0,0
40,20,0,1,1,4,0,0.1,0,0,0,0,1,0,0,1
26,10,1,1,0,5,0,0.45,0,0,0,0,0,1,1,0
30,17,1,0,0,4,0,0.25,0,0,0,0,1,0,0,1
28,11,0,0,0,4,0,0.1,0,0,0,0,1,0,1,0
35,16,0,0,0,5,0,0.85,0,1,1,0,0,0,0,1
17,16,0,1,0,4,0,0.1,0,0,0,0,1,0,0,1
18,18,1,0,0,4,0,0.25,0,0,0,0,1,0,0,1
33,1,0,0,0,6,0,0.1,0,0,0,0,1,0,0,0
29,0,0,0,1,5,0,0.65,0,1,1,0,0,0,0,0
15,9,1,0,0,3,0,0.4,0,1,0,1,0,1,0,1
27,2,0,0,1,5,0,0.3,0,0,0,0,0,0,0,1
25,19,1,1,1,2,0,0.25,0,0,0,0,0,1,0,1
25,15,0,0,0,3,0,0.3,0,0,0,0,0,0,0,1
36,19,1,1,1,5,0,0.25,0,0,0,0,0,1,1,0
32,20,0,0,1,5,0,0.45,0,1,0,1,0,0,1,0
39,10,1,0,0,5,0,0.6,0,1,0,1,0,0,1,0
33,13,0,1,0,4,0,0.3,0,0,0,0,0,0,1,0
18,6,0,0,0,2,0,0.65,0,1,1,0,0,0,0,1
19,1,0,0,1,3,0,0.3,0,0,0,0,1,0,0,0
33,14,0,0,0,2,0,0.45,1,0,1,0,0,1,0,0
35,7,0,0,1,1,0,0.65,1,0,1,0,0,1,0,1
22,19,1,1,1,5,0,0.45,0,0,0,0,1,0,1,0
33,1,0,1,1,2,0,0.45,0,1,1,0,1,0,1,0
33,4,0,0,1,4,0,0.3,0,0,0,0,1,0,0,0
21,20,0,0,0,6,0,0.25,0,1,0,1,1,0,1,0
25,4,0,0,0,6,0,0.1,0,0,0,0,1,0,0,0
32,7,0,0,0,1,0,0.45,0,1,1,0,0,1,0,1
